transaction_id,transaction_date,transaction_time,transaction_qty,store_id,product_id,unit_price,CategoryId,Product_TypeId
39888,3/10/2023,7:31:02 AM,1,3,48,3,2,7
39889,3/10/2023,7:31:14 AM,2,3,24,3,1,4
39890,3/10/2023,7:32:13 AM,2,5,45,3,2,9
39891,3/10/2023,7:32:17 AM,1,8,71,4,4,11
39892,3/10/2023,7:32:56 AM,1,3,50,3,2,7
39893,3/10/2023,7:34:07 AM,1,3,32,3,1,1
39894,3/10/2023,7:34:07 AM,1,3,7,20,7,20
39895,3/10/2023,7:35:02 AM,2,3,41,4,1,6
39896,3/10/2023,7:35:02 AM,1,3,65,1,5,18
39897,3/10/2023,7:35:04 AM,2,3,53,3,2,2
39898,3/10/2023,7:35:04 AM,2,3,37,3,1,6
39899,3/10/2023,7:35:32 AM,2,8,52,3,2,2
39900,3/10/2023,7:35:32 AM,1,8,75,4,4,11
39901,3/10/2023,7:36:46 AM,2,8,57,3,2,2
39902,3/10/2023,7:37:30 AM,2,8,32,3,1,1
39903,3/10/2023,7:37:53 AM,1,5,44,3,2,9
39904,3/10/2023,7:38:17 AM,2,8,26,3,1,12
39905,3/10/2023,7:40:46 AM,1,3,59,5,3,3
39906,3/10/2023,7:41:06 AM,2,3,32,3,1,1
39907,3/10/2023,7:44:36 AM,2,8,61,5,3,3
39908,3/10/2023,7:44:36 AM,1,8,78,5,4,5
39909,3/10/2023,7:45:07 AM,1,5,46,3,2,8
39910,3/10/2023,7:46:05 AM,1,3,37,3,1,6
39911,3/10/2023,7:46:05 AM,2,3,63,1,5,14
39912,3/10/2023,7:46:53 AM,1,8,50,3,2,7
39913,3/10/2023,7:46:53 AM,1,8,77,3,4,5
39914,3/10/2023,7:47:18 AM,2,3,44,3,2,9
39915,3/10/2023,7:47:18 AM,1,3,71,4,4,11
39916,3/10/2023,7:47:42 AM,2,8,27,4,1,12
39917,3/10/2023,7:50:34 AM,2,8,33,4,1,1
39918,3/10/2023,7:51:52 AM,2,5,36,4,1,13
39919,3/10/2023,7:52:17 AM,1,8,22,2,1,4
39920,3/10/2023,7:52:26 AM,2,5,50,3,2,7
39921,3/10/2023,7:52:38 AM,1,8,32,3,1,1
39922,3/10/2023,7:52:49 AM,1,5,30,3,1,1
39923,3/10/2023,7:52:49 AM,1,5,75,4,4,11
39924,3/10/2023,7:53:15 AM,1,5,43,3,2,9
39925,3/10/2023,7:54:51 AM,2,3,52,3,2,2
39926,3/10/2023,7:55:00 AM,2,8,54,3,2,2
39927,3/10/2023,7:55:01 AM,1,8,49,3,2,7
39928,3/10/2023,7:56:33 AM,2,5,33,4,1,1
39929,3/10/2023,7:57:07 AM,2,3,45,3,2,9
39930,3/10/2023,7:57:07 AM,1,3,76,4,4,10
39931,3/10/2023,7:59:18 AM,1,8,26,3,1,12
39932,3/10/2023,8:00:10 AM,1,5,60,4,3,3
39933,3/10/2023,8:00:10 AM,1,5,73,4,4,11
39934,3/10/2023,8:01:10 AM,1,3,31,2,1,1
39935,3/10/2023,8:01:28 AM,2,8,30,3,1,1
39936,3/10/2023,8:01:28 AM,1,8,74,4,4,10
39937,3/10/2023,8:01:55 AM,1,8,31,2,1,1
39938,3/10/2023,8:02:23 AM,2,8,47,3,2,8
39939,3/10/2023,8:02:55 AM,2,3,35,3,1,13
39940,3/10/2023,8:04:16 AM,1,8,36,4,1,13
39941,3/10/2023,8:04:16 AM,1,8,77,3,4,5
39942,3/10/2023,8:06:09 AM,2,8,50,3,2,7
39943,3/10/2023,8:06:30 AM,1,3,49,3,2,7
39944,3/10/2023,8:08:13 AM,2,8,56,3,2,2
39945,3/10/2023,8:08:13 AM,1,8,79,4,4,5
39946,3/10/2023,8:09:11 AM,1,8,40,4,1,6
39947,3/10/2023,8:09:11 AM,2,8,84,1,5,14
39948,3/10/2023,8:10:03 AM,2,3,35,3,1,13
39949,3/10/2023,8:10:03 AM,1,3,69,3,4,10
39950,3/10/2023,8:10:27 AM,1,5,60,4,3,3
39951,3/10/2023,8:11:28 AM,1,3,56,3,2,2
39952,3/10/2023,8:11:45 AM,2,5,25,2,1,12
39953,3/10/2023,8:11:45 AM,1,5,77,3,4,5
39954,3/10/2023,8:16:03 AM,1,5,71,4,4,11
39955,3/10/2023,8:16:12 AM,1,3,52,3,2,2
39956,3/10/2023,8:16:44 AM,2,8,61,5,3,3
39957,3/10/2023,8:16:44 AM,1,8,74,4,4,10
39958,3/10/2023,8:19:26 AM,1,3,42,3,2,9
39959,3/10/2023,8:19:40 AM,1,3,47,3,2,8
39960,3/10/2023,8:20:21 AM,1,5,27,4,1,12
39961,3/10/2023,8:20:56 AM,2,5,50,3,2,7
39962,3/10/2023,8:20:56 AM,1,5,8,45,7,20
39963,3/10/2023,8:21:01 AM,1,8,40,4,1,6
39964,3/10/2023,8:21:01 AM,1,8,64,1,5,14
39965,3/10/2023,8:21:01 AM,1,8,21,13,8,19
39966,3/10/2023,8:22:17 AM,2,5,56,3,2,2
39967,3/10/2023,8:22:31 AM,2,3,57,3,2,2
39968,3/10/2023,8:22:31 AM,1,3,76,4,4,10
39969,3/10/2023,8:22:58 AM,1,3,55,4,2,2
39970,3/10/2023,8:23:12 AM,1,3,29,3,1,1
39971,3/10/2023,8:23:39 AM,1,3,71,4,4,11
39972,3/10/2023,8:24:10 AM,1,3,41,4,1,6
39973,3/10/2023,8:24:10 AM,2,3,84,1,5,14
39974,3/10/2023,8:24:18 AM,2,5,40,4,1,6
39975,3/10/2023,8:24:18 AM,2,5,64,1,5,14
39976,3/10/2023,8:24:18 AM,1,5,78,5,4,5
39977,3/10/2023,8:25:44 AM,1,8,26,3,1,12
39978,3/10/2023,8:25:44 AM,1,8,74,4,4,10
39979,3/10/2023,8:25:57 AM,2,8,49,3,2,7
39980,3/10/2023,8:25:57 AM,1,8,3,15,7,23
39981,3/10/2023,8:26:10 AM,1,8,26,3,1,12
39982,3/10/2023,8:26:10 AM,1,8,73,4,4,11
39983,3/10/2023,8:27:02 AM,1,5,57,3,2,2
39984,3/10/2023,8:27:02 AM,1,8,33,4,1,1
39985,3/10/2023,8:27:19 AM,2,8,28,2,1,1
39986,3/10/2023,8:27:42 AM,2,5,55,4,2,2
39987,3/10/2023,8:27:42 AM,1,5,72,3,4,5
39988,3/10/2023,8:28:32 AM,2,3,55,4,2,2
39989,3/10/2023,8:28:41 AM,2,3,51,3,2,7
39990,3/10/2023,8:28:41 AM,1,3,76,4,4,10
39991,3/10/2023,8:28:42 AM,1,3,31,2,1,1
39992,3/10/2023,8:29:34 AM,1,5,36,4,1,13
39993,3/10/2023,8:30:03 AM,1,8,27,4,1,12
39994,3/10/2023,8:30:03 AM,1,8,2,18,7,28
39995,3/10/2023,8:30:35 AM,1,8,52,3,2,2
39996,3/10/2023,8:30:35 AM,1,8,74,4,4,10
39997,3/10/2023,8:31:58 AM,1,5,38,4,1,6
39998,3/10/2023,8:31:58 AM,1,5,84,1,5,14
39999,3/10/2023,8:31:58 AM,1,5,78,5,4,5
40000,3/10/2023,8:32:04 AM,2,3,44,3,2,9
40001,3/10/2023,8:33:44 AM,2,3,48,3,2,7
40002,3/10/2023,8:34:02 AM,1,8,28,2,1,1
40003,3/10/2023,8:34:15 AM,1,5,23,3,1,4
40004,3/10/2023,8:34:35 AM,2,8,46,3,2,8
40005,3/10/2023,8:34:46 AM,1,3,47,3,2,8
40006,3/10/2023,8:35:29 AM,1,3,43,3,2,9
40007,3/10/2023,8:37:02 AM,1,8,46,3,2,8
40008,3/10/2023,8:37:52 AM,1,3,71,4,4,11
40009,3/10/2023,8:37:56 AM,2,3,36,4,1,13
40010,3/10/2023,8:39:57 AM,2,5,31,2,1,1
40011,3/10/2023,8:41:56 AM,2,3,60,4,3,3
40012,3/10/2023,8:42:04 AM,1,3,46,3,2,8
40013,3/10/2023,8:42:18 AM,1,8,50,3,2,7
40014,3/10/2023,8:42:56 AM,2,3,28,2,1,1
40015,3/10/2023,8:42:58 AM,2,5,23,3,1,4
40016,3/10/2023,8:43:22 AM,1,8,47,3,2,8
40017,3/10/2023,8:43:46 AM,1,3,41,4,1,6
40018,3/10/2023,8:43:46 AM,2,3,63,1,5,14
40019,3/10/2023,8:44:47 AM,2,8,58,4,3,3
40020,3/10/2023,8:46:06 AM,2,3,54,3,2,2
40021,3/10/2023,8:46:51 AM,1,8,32,3,1,1
40022,3/10/2023,8:47:13 AM,2,3,30,3,1,1
40023,3/10/2023,8:48:01 AM,2,3,60,4,3,3
40024,3/10/2023,8:48:30 AM,1,5,57,3,2,2
40025,3/10/2023,8:49:29 AM,1,3,35,3,1,13
40026,3/10/2023,8:50:06 AM,1,8,55,4,2,2
40027,3/10/2023,8:50:51 AM,1,8,35,3,1,13
40028,3/10/2023,8:50:56 AM,1,8,59,5,3,3
40029,3/10/2023,8:50:56 AM,1,8,72,3,4,5
40030,3/10/2023,8:52:05 AM,2,3,39,4,1,6
40031,3/10/2023,8:52:05 AM,1,3,63,1,5,14
40032,3/10/2023,8:53:19 AM,1,3,30,3,1,1
40033,3/10/2023,8:54:15 AM,2,8,31,2,1,1
40034,3/10/2023,8:54:38 AM,1,8,87,3,1,6
40035,3/10/2023,8:55:39 AM,2,5,47,3,2,8
40036,3/10/2023,8:55:43 AM,2,3,46,3,2,8
40037,3/10/2023,8:55:43 AM,1,3,70,3,4,5
40038,3/10/2023,8:55:53 AM,2,5,28,2,1,1
40039,3/10/2023,8:56:03 AM,2,5,57,3,2,2
40040,3/10/2023,8:56:24 AM,1,5,24,3,1,4
40041,3/10/2023,8:57:04 AM,1,5,26,3,1,12
40042,3/10/2023,8:57:19 AM,1,5,26,3,1,12
40043,3/10/2023,8:57:38 AM,1,8,24,3,1,4
40044,3/10/2023,9:01:37 AM,1,8,54,3,2,2
40045,3/10/2023,9:01:37 AM,1,8,20,8,8,25
40046,3/10/2023,9:03:26 AM,2,3,55,4,2,2
40047,3/10/2023,9:03:45 AM,1,5,48,3,2,7
40048,3/10/2023,9:03:46 AM,1,5,47,3,2,8
40049,3/10/2023,9:04:03 AM,1,3,54,3,2,2
40050,3/10/2023,9:04:29 AM,1,8,61,5,3,3
40051,3/10/2023,9:04:30 AM,2,8,24,3,1,4
40052,3/10/2023,9:04:30 AM,1,8,69,3,4,10
40053,3/10/2023,9:06:45 AM,2,5,59,5,3,3
40054,3/10/2023,9:07:25 AM,1,8,51,3,2,7
40055,3/10/2023,9:07:25 AM,1,8,69,3,4,10
40056,3/10/2023,9:08:08 AM,1,3,43,3,2,9
40057,3/10/2023,9:08:08 AM,1,3,76,4,4,10
40058,3/10/2023,9:10:12 AM,1,3,52,3,2,2
40059,3/10/2023,9:10:55 AM,1,8,87,3,1,6
40060,3/10/2023,9:12:50 AM,1,3,34,2,1,13
40061,3/10/2023,9:14:02 AM,2,8,23,3,1,4
40062,3/10/2023,9:14:02 AM,1,8,78,5,4,5
40063,3/10/2023,9:14:15 AM,2,8,32,3,1,1
40064,3/10/2023,9:14:24 AM,1,3,36,4,1,13
40065,3/10/2023,9:14:26 AM,2,8,47,3,2,8
40066,3/10/2023,9:15:29 AM,2,8,44,3,2,9
40067,3/10/2023,9:16:18 AM,2,5,57,3,2,2
40068,3/10/2023,9:16:22 AM,1,8,33,4,1,1
40069,3/10/2023,9:16:49 AM,2,8,61,5,3,3
40070,3/10/2023,9:18:01 AM,2,5,53,3,2,2
40071,3/10/2023,9:18:28 AM,2,8,57,3,2,2
40072,3/10/2023,9:18:28 AM,1,8,77,3,4,5
40073,3/10/2023,9:18:47 AM,1,5,59,5,3,3
40074,3/10/2023,9:18:54 AM,2,8,47,3,2,8
40075,3/10/2023,9:19:23 AM,1,3,34,2,1,13
40076,3/10/2023,9:19:23 AM,1,3,75,4,4,11
40077,3/10/2023,9:19:33 AM,2,5,28,2,1,1
40078,3/10/2023,9:20:11 AM,2,5,26,3,1,12
40079,3/10/2023,9:21:00 AM,2,8,26,3,1,12
40080,3/10/2023,9:21:00 AM,1,8,73,4,4,11
40081,3/10/2023,9:22:03 AM,1,8,55,4,2,2
40082,3/10/2023,9:22:07 AM,1,8,55,4,2,2
40083,3/10/2023,9:22:07 AM,1,8,77,3,4,5
40084,3/10/2023,9:24:21 AM,1,8,30,3,1,1
40085,3/10/2023,9:28:53 AM,2,5,54,3,2,2
40086,3/10/2023,9:29:25 AM,2,8,37,3,1,6
40087,3/10/2023,9:29:25 AM,1,8,63,1,5,14
40088,3/10/2023,9:29:31 AM,2,5,60,4,3,3
40089,3/10/2023,9:30:07 AM,1,5,25,2,1,12
40090,3/10/2023,9:30:27 AM,2,3,53,3,2,2
40091,3/10/2023,9:30:51 AM,2,5,57,3,2,2
40092,3/10/2023,9:31:15 AM,1,5,71,4,4,11
40093,3/10/2023,9:31:15 AM,1,5,71,4,4,11
40094,3/10/2023,9:31:55 AM,1,8,47,3,2,8
40095,3/10/2023,9:32:24 AM,1,5,38,4,1,6
40096,3/10/2023,9:32:24 AM,1,5,84,1,5,14
40097,3/10/2023,9:34:18 AM,2,5,42,3,2,9
40098,3/10/2023,9:34:30 AM,1,8,43,3,2,9
40099,3/10/2023,9:34:49 AM,2,5,46,3,2,8
40100,3/10/2023,9:34:53 AM,1,3,39,4,1,6
40101,3/10/2023,9:34:53 AM,1,3,64,1,5,14
40102,3/10/2023,9:35:33 AM,2,8,27,4,1,12
40103,3/10/2023,9:35:34 AM,1,5,52,3,2,2
40104,3/10/2023,9:36:23 AM,2,8,27,4,1,12
40105,3/10/2023,9:37:06 AM,2,3,46,3,2,8
40106,3/10/2023,9:37:06 AM,1,3,71,4,4,11
40107,3/10/2023,9:37:07 AM,1,8,47,3,2,8
40108,3/10/2023,9:38:24 AM,1,5,26,3,1,12
40109,3/10/2023,9:38:24 AM,1,5,70,3,4,5
40110,3/10/2023,9:38:25 AM,1,5,49,3,2,7
40111,3/10/2023,9:38:29 AM,1,5,38,4,1,6
40112,3/10/2023,9:38:29 AM,2,5,63,1,5,14
40113,3/10/2023,9:38:52 AM,1,3,35,3,1,13
40114,3/10/2023,9:39:39 AM,2,3,44,3,2,9
40115,3/10/2023,9:40:06 AM,1,5,60,4,3,3
40116,3/10/2023,9:40:16 AM,2,3,34,2,1,13
40117,3/10/2023,9:40:28 AM,1,8,38,4,1,6
40118,3/10/2023,9:40:28 AM,1,8,65,1,5,18
40119,3/10/2023,9:40:46 AM,2,5,44,3,2,9
40120,3/10/2023,9:41:23 AM,1,5,58,4,3,3
40121,3/10/2023,9:42:32 AM,2,8,43,3,2,9
40122,3/10/2023,9:43:49 AM,1,5,27,4,1,12
40123,3/10/2023,9:43:49 AM,1,5,75,4,4,11
40124,3/10/2023,9:44:24 AM,2,3,50,3,2,7
40125,3/10/2023,9:44:24 AM,1,3,75,4,4,11
40126,3/10/2023,9:44:51 AM,1,5,58,4,3,3
40127,3/10/2023,9:44:51 AM,1,5,14,9,6,27
40128,3/10/2023,9:45:23 AM,1,3,57,3,2,2
40129,3/10/2023,9:46:16 AM,1,3,43,3,2,9
40130,3/10/2023,9:47:09 AM,2,5,34,2,1,13
40131,3/10/2023,9:47:12 AM,1,3,32,3,1,1
40132,3/10/2023,9:47:20 AM,2,8,36,4,1,13
40133,3/10/2023,9:47:20 AM,1,8,79,4,4,5
40134,3/10/2023,9:48:29 AM,1,8,24,3,1,4
40135,3/10/2023,9:49:20 AM,2,8,43,3,2,9
40136,3/10/2023,9:49:21 AM,2,3,23,3,1,4
40137,3/10/2023,9:49:26 AM,2,8,31,2,1,1
40138,3/10/2023,9:49:26 AM,1,8,70,3,4,5
40139,3/10/2023,9:49:54 AM,2,5,31,2,1,1
40140,3/10/2023,9:51:50 AM,2,5,59,5,3,3
40141,3/10/2023,9:53:52 AM,2,3,55,4,2,2
40142,3/10/2023,9:58:23 AM,1,3,22,2,1,4
40143,3/10/2023,9:58:39 AM,2,8,33,4,1,1
40144,3/10/2023,9:58:39 AM,1,8,69,3,4,10
40145,3/10/2023,9:58:46 AM,2,5,51,3,2,7
40146,3/10/2023,9:59:29 AM,1,8,54,3,2,2
40147,3/10/2023,9:59:29 AM,1,8,72,3,4,5
40148,3/10/2023,10:00:01 AM,2,8,25,2,1,12
40149,3/10/2023,10:01:04 AM,2,8,30,3,1,1
40150,3/10/2023,10:01:04 AM,1,8,78,5,4,5
40151,3/10/2023,10:03:26 AM,1,8,43,3,2,9
40152,3/10/2023,10:05:30 AM,2,5,43,3,2,9
40153,3/10/2023,10:05:30 AM,1,5,71,4,4,11
40154,3/10/2023,10:05:51 AM,2,3,53,3,2,2
40155,3/10/2023,10:05:51 AM,1,3,5,15,7,16
40156,3/10/2023,10:05:58 AM,1,5,39,4,1,6
40157,3/10/2023,10:05:58 AM,1,5,84,1,5,14
40158,3/10/2023,10:06:27 AM,2,5,39,4,1,6
40159,3/10/2023,10:06:27 AM,1,5,63,1,5,14
40160,3/10/2023,10:06:48 AM,1,8,25,2,1,12
40161,3/10/2023,10:06:48 AM,1,8,72,3,4,5
40162,3/10/2023,10:07:59 AM,2,8,46,3,2,8
40163,3/10/2023,10:09:32 AM,1,5,27,4,1,12
40164,3/10/2023,10:09:38 AM,1,5,33,4,1,1
40165,3/10/2023,10:09:38 AM,1,5,75,4,4,11
40166,3/10/2023,10:09:53 AM,1,5,50,3,2,7
40167,3/10/2023,10:10:08 AM,2,3,57,3,2,2
40168,3/10/2023,10:10:47 AM,2,8,32,3,1,1
40169,3/10/2023,10:10:52 AM,2,5,36,4,1,13
40170,3/10/2023,10:11:10 AM,1,8,59,5,3,3
40171,3/10/2023,10:11:11 AM,1,3,54,3,2,2
40172,3/10/2023,10:13:26 AM,1,3,57,3,2,2
40173,3/10/2023,10:13:51 AM,1,5,35,3,1,13
40174,3/10/2023,10:16:29 AM,1,8,41,4,1,6
40175,3/10/2023,10:16:29 AM,2,8,63,1,5,14
40176,3/10/2023,10:16:30 AM,1,8,39,4,1,6
40177,3/10/2023,10:16:30 AM,1,8,63,1,5,14
40178,3/10/2023,10:16:30 AM,1,8,76,4,4,10
40179,3/10/2023,10:16:49 AM,1,3,52,3,2,2
40180,3/10/2023,10:18:16 AM,2,3,52,3,2,2
40181,3/10/2023,10:20:39 AM,2,5,59,5,3,3
40182,3/10/2023,10:21:47 AM,2,5,36,4,1,13
40183,3/10/2023,10:22:12 AM,2,5,24,3,1,4
40184,3/10/2023,10:22:37 AM,1,8,27,4,1,12
40185,3/10/2023,10:23:45 AM,2,5,42,3,2,9
40186,3/10/2023,10:23:45 AM,1,5,15,9,6,24
40187,3/10/2023,10:24:17 AM,2,5,31,2,1,1
40188,3/10/2023,10:24:17 AM,1,5,81,28,9,29
40189,3/10/2023,10:25:07 AM,2,3,43,3,2,9
40190,3/10/2023,10:25:42 AM,2,3,44,3,2,9
40191,3/10/2023,10:26:19 AM,2,8,44,3,2,9
40192,3/10/2023,10:28:07 AM,1,3,48,3,2,7
40193,3/10/2023,10:28:07 AM,1,3,75,4,4,11
40194,3/10/2023,10:28:24 AM,1,8,37,3,1,6
40195,3/10/2023,10:28:24 AM,2,8,65,1,5,18
40196,3/10/2023,10:30:01 AM,2,8,32,3,1,1
40197,3/10/2023,10:30:28 AM,2,3,29,3,1,1
40198,3/10/2023,10:32:05 AM,2,3,41,4,1,6
40199,3/10/2023,10:32:05 AM,2,3,65,1,5,18
40200,3/10/2023,10:32:57 AM,1,5,50,3,2,7
40201,3/10/2023,10:33:46 AM,2,5,47,3,2,8
40202,3/10/2023,10:33:46 AM,1,5,78,5,4,5
40203,3/10/2023,10:34:15 AM,2,8,26,3,1,12
40204,3/10/2023,10:34:15 AM,1,8,19,6,8,19
40205,3/10/2023,10:35:05 AM,2,3,56,3,2,2
40206,3/10/2023,10:35:05 AM,1,3,73,4,4,11
40207,3/10/2023,10:35:59 AM,2,5,29,3,1,1
40208,3/10/2023,10:36:18 AM,2,8,59,5,3,3
40209,3/10/2023,10:38:03 AM,2,5,58,4,3,3
40210,3/10/2023,10:38:05 AM,2,3,41,4,1,6
40211,3/10/2023,10:38:05 AM,2,3,84,1,5,14
40212,3/10/2023,10:38:46 AM,1,3,31,2,1,1
40213,3/10/2023,10:39:12 AM,2,3,61,5,3,3
40214,3/10/2023,10:40:53 AM,2,3,56,3,2,2
40215,3/10/2023,10:42:06 AM,1,5,43,3,2,9
40216,3/10/2023,10:43:25 AM,2,5,50,3,2,7
40217,3/10/2023,10:43:25 AM,1,5,74,4,4,10
40218,3/10/2023,10:44:10 AM,2,8,33,4,1,1
40219,3/10/2023,10:44:25 AM,2,5,32,3,1,1
40220,3/10/2023,10:45:10 AM,1,3,26,3,1,12
40221,3/10/2023,10:45:30 AM,1,8,24,3,1,4
40222,3/10/2023,10:45:58 AM,1,8,55,4,2,2
40223,3/10/2023,10:45:59 AM,2,3,23,3,1,4
40224,3/10/2023,10:50:14 AM,1,3,48,3,2,7
40225,3/10/2023,10:50:42 AM,1,3,49,3,2,7
40226,3/10/2023,10:53:46 AM,1,3,25,2,1,12
40227,3/10/2023,10:53:46 AM,1,3,70,3,4,5
40228,3/10/2023,10:54:04 AM,2,5,46,3,2,8
40229,3/10/2023,10:56:21 AM,1,3,55,4,2,2
40230,3/10/2023,10:56:21 AM,1,3,74,4,4,10
40231,3/10/2023,10:56:44 AM,2,3,39,4,1,6
40232,3/10/2023,10:56:44 AM,2,3,65,1,5,18
40233,3/10/2023,10:56:51 AM,1,5,59,5,3,3
40234,3/10/2023,10:57:11 AM,2,8,61,5,3,3
40235,3/10/2023,10:57:24 AM,2,3,40,4,1,6
40236,3/10/2023,10:57:24 AM,2,3,63,1,5,14
40237,3/10/2023,10:57:34 AM,1,5,58,4,3,3
40238,3/10/2023,10:59:09 AM,2,8,56,3,2,2
40239,3/10/2023,10:59:15 AM,1,3,60,4,3,3
40240,3/10/2023,10:59:15 AM,1,5,61,5,3,3
40241,3/10/2023,10:59:15 AM,1,5,79,4,4,5
40242,3/10/2023,11:04:07 AM,1,5,41,4,1,6
40243,3/10/2023,11:04:07 AM,2,5,64,1,5,14
40244,3/10/2023,11:05:33 AM,2,8,29,3,1,1
40245,3/10/2023,11:06:40 AM,2,3,24,3,1,4
40246,3/10/2023,11:07:04 AM,2,8,39,4,1,6
40247,3/10/2023,11:07:04 AM,1,8,64,1,5,14
40248,3/10/2023,11:11:33 AM,2,8,87,3,1,6
40249,3/10/2023,11:12:06 AM,1,8,48,3,2,7
40250,3/10/2023,11:13:05 AM,1,8,26,3,1,12
40251,3/10/2023,11:16:37 AM,2,5,36,4,1,13
40252,3/10/2023,11:16:42 AM,1,5,53,3,2,2
40253,3/10/2023,11:16:42 AM,1,5,77,3,4,5
40254,3/10/2023,11:17:03 AM,1,8,54,3,2,2
40255,3/10/2023,11:17:03 AM,1,8,82,12,9,26
40256,3/10/2023,11:17:43 AM,1,8,50,3,2,7
40257,3/10/2023,11:18:45 AM,1,5,26,3,1,12
40258,3/10/2023,11:18:45 AM,1,5,73,4,4,11
40259,3/10/2023,11:19:13 AM,1,8,54,3,2,2
40260,3/10/2023,11:19:47 AM,1,8,24,3,1,4
40261,3/10/2023,11:20:17 AM,2,5,39,4,1,6
40262,3/10/2023,11:20:17 AM,2,5,84,1,5,14
40263,3/10/2023,11:22:53 AM,2,5,25,2,1,12
40264,3/10/2023,11:22:53 AM,1,5,7,20,7,20
40265,3/10/2023,11:23:45 AM,1,5,41,4,1,6
40266,3/10/2023,11:23:45 AM,1,5,84,1,5,14
40267,3/10/2023,11:24:43 AM,1,5,61,5,3,3
40268,3/10/2023,11:24:55 AM,2,3,48,3,2,7
40269,3/10/2023,11:25:10 AM,1,8,24,3,1,4
40270,3/10/2023,11:25:34 AM,1,8,36,4,1,13
40271,3/10/2023,11:25:34 AM,1,8,73,4,4,11
40272,3/10/2023,11:25:51 AM,2,8,41,4,1,6
40273,3/10/2023,11:25:51 AM,1,8,84,1,5,14
40274,3/10/2023,11:27:39 AM,1,3,31,2,1,1
40275,3/10/2023,11:32:34 AM,2,8,43,3,2,9
40276,3/10/2023,11:33:39 AM,2,3,54,3,2,2
40277,3/10/2023,11:33:40 AM,2,8,22,2,1,4
40278,3/10/2023,11:33:53 AM,1,3,23,3,1,4
40279,3/10/2023,11:40:41 AM,2,3,30,3,1,1
40280,3/10/2023,11:42:40 AM,2,8,57,3,2,2
40281,3/10/2023,11:45:08 AM,1,3,23,3,1,4
40282,3/10/2023,11:47:09 AM,2,5,46,3,2,8
40283,3/10/2023,11:49:17 AM,1,3,31,2,1,1
40284,3/10/2023,11:49:17 AM,1,3,78,5,4,5
40285,3/10/2023,11:55:25 AM,1,5,27,4,1,12
40286,3/10/2023,11:55:25 AM,1,5,82,12,9,26
40287,3/10/2023,11:58:36 AM,2,5,38,4,1,6
40288,3/10/2023,11:58:36 AM,1,5,63,1,5,14
40289,3/10/2023,11:58:36 AM,1,5,78,5,4,5
40290,3/10/2023,12:02:46 PM,2,5,22,2,1,4
40291,3/10/2023,12:05:42 PM,1,3,51,3,2,7
40292,3/10/2023,12:06:35 PM,2,3,53,3,2,2
40293,3/10/2023,12:06:35 PM,1,3,72,3,4,5
40294,3/10/2023,12:13:44 PM,2,8,44,3,2,9
40295,3/10/2023,12:16:17 PM,1,3,40,4,1,6
40296,3/10/2023,12:16:17 PM,1,3,84,1,5,14
40297,3/10/2023,12:16:52 PM,2,5,46,3,2,8
40298,3/10/2023,12:18:01 PM,2,5,22,2,1,4
40299,3/10/2023,12:18:01 PM,2,8,39,4,1,6
40300,3/10/2023,12:21:09 PM,1,3,38,4,1,6
40301,3/10/2023,12:25:34 PM,2,8,53,3,2,2
40302,3/10/2023,12:26:01 PM,1,3,49,3,2,7
40303,3/10/2023,12:30:00 PM,2,5,42,3,2,9
40304,3/10/2023,12:31:02 PM,2,8,57,3,2,2
40305,3/10/2023,12:32:10 PM,1,8,45,3,2,9
40306,3/10/2023,12:35:06 PM,1,5,49,3,2,7
40307,3/10/2023,12:36:49 PM,2,5,44,3,2,9
40308,3/10/2023,12:37:38 PM,2,3,32,3,1,1
40309,3/10/2023,12:39:05 PM,1,8,30,3,1,1
40310,3/10/2023,12:39:40 PM,1,5,39,4,1,6
40311,3/10/2023,12:39:40 PM,2,5,63,1,5,14
40312,3/10/2023,12:40:21 PM,1,3,22,2,1,4
40313,3/10/2023,12:49:22 PM,1,3,47,3,2,8
40314,3/10/2023,12:53:04 PM,1,8,29,3,1,1
40315,3/10/2023,12:57:26 PM,2,8,49,3,2,7
40316,3/10/2023,12:57:28 PM,1,8,55,4,2,2
40317,3/10/2023,12:59:40 PM,1,5,56,3,2,2
40318,3/10/2023,1:00:31 PM,1,5,29,3,1,1
40319,3/10/2023,1:09:35 PM,1,5,46,3,2,8
40320,3/10/2023,1:14:15 PM,2,3,46,3,2,8
40321,3/10/2023,1:21:56 PM,2,8,39,4,1,6
40322,3/10/2023,1:22:49 PM,1,8,23,3,1,4
40323,3/10/2023,1:23:08 PM,1,3,42,3,2,9
40324,3/10/2023,1:28:27 PM,1,5,23,3,1,4
40325,3/10/2023,1:34:29 PM,2,3,50,3,2,7
40326,3/10/2023,1:35:10 PM,1,8,37,3,1,6
40327,3/10/2023,1:35:10 PM,2,8,65,1,5,18
40328,3/10/2023,1:38:16 PM,2,3,58,4,3,3
40329,3/10/2023,1:38:16 PM,1,3,72,3,4,5
40330,3/10/2023,1:39:20 PM,1,5,52,3,2,2
40331,3/10/2023,1:39:20 PM,1,8,25,2,1,12
40332,3/10/2023,1:43:03 PM,1,3,39,4,1,6
40333,3/10/2023,1:43:03 PM,1,3,65,1,5,18
40334,3/10/2023,1:43:13 PM,1,8,53,3,2,2
40335,3/10/2023,1:45:27 PM,1,8,41,4,1,6
40336,3/10/2023,1:45:27 PM,1,8,64,1,5,14
